Image_ID,Question,Image_Path,Answer,Other Option 1,Other Option 2,Other Option 3
71Ns719gWuL,What is this product?,7b8d917c.jpg,TV Trolley,TV Trolley,TV Stand,TV Wall Mount
71Ns719gWuL,Which category best describes this product?,7b8d917c.jpg,TV Mounts,TV Mounts,Home Theater,Audio Equipment
71Ns719gWuL,What is the primary color of this TV Trolley?,7b8d917c.jpg,Black,Black,Silver,White
71Ns719gWuL,Does this TV trolley have wheels?,7b8d917c.jpg,yes,yes,no,partially
71Ns719gWuL,Is the TV mount swiveling?,7b8d917c.jpg,yes,yes,no,partially
71Ns719gWuL,How many wheels does the trolley have?,7b8d917c.jpg,four,four,two,three
81qu9pO2ljL,What is this product?,cbc95aa8.jpg,TV mount,TV stand,Speaker mount,Monitor arm
81qu9pO2ljL,Which category best describes this product?,cbc95aa8.jpg,TV Mounts,TV Accessories,Home Theater,Audio Equipment
81qu9pO2ljL,What is the primary color of this TV mount?,cbc95aa8.jpg,Black,Silver,White,Gray
81qu9pO2ljL,What VESA sizes does this mount support (at least one)?,cbc95aa8.jpg,600x400,700x500,800x600,900x700
81qu9pO2ljL,Does this mount appear to be designed for flat-screen TVs?,cbc95aa8.jpg,Yes,No,Partially,Not visible
81qu9pO2ljL,"Based on the image, what is a key feature of this TV mount's design?",cbc95aa8.jpg,Rail system,Swivel arm,Tilting mechanism,Full-motion
91ukxTcLjWL,What is this product?,68a94bea.jpg,TV mount,TV stand,Wall shelf,Speaker mount
91ukxTcLjWL,Which category best describes this product?,68a94bea.jpg,TV Mounts,TV Stands,Home Theater,Electronics Accessories
91ukxTcLjWL,What is the primary color of this TV mount?,68a94bea.jpg,Black,Silver,White,Gray
91ukxTcLjWL,What is the minimum TV size this mount supports?,68a94bea.jpg,50 inch,32 inch,40 inch,65 inch
91ukxTcLjWL,How far from the wall does this mount position the TV?,68a94bea.jpg,0.6 inch,2 inch,4 inch,1 inch
91ukxTcLjWL,What is the maximum weight capacity of this mount?,68a94bea.jpg,60 kg,30 kg,80 kg,100 kg
7157jH9o2WL,What is this product?,f093898b.jpg,TV Stand,Coffee Table,Sideboard,Media Console
7157jH9o2WL,Which category best describes this product?,f093898b.jpg,TV Stand,Bookshelf,Cabinet,Media Furniture
7157jH9o2WL,What is the primary color of this TV Stand?,f093898b.jpg,Grey,White,Black,Brown
7157jH9o2WL,How many shelves does this TV stand have?,f093898b.jpg,One,Two,Three,Zero
7157jH9o2WL,What type of door does the TV stand have?,f093898b.jpg,Sliding,hinged,folding,no door
7157jH9o2WL,What is the dominant material of the TV stand?,f093898b.jpg,Wood,Metal,Plastic,Glass
81N53Hn-gJL,What is this product?,c331a060.jpg,TV Mount,TV Mount,Speaker Stand,Projector Mount
81N53Hn-gJL,Which category best describes this product?,c331a060.jpg,TV Mount,TV Mount,Wall Mount,Home Theater
81N53Hn-gJL,What is the primary color of this TV Mount?,c331a060.jpg,Black,Black,Silver,White
81N53Hn-gJL,How many arms does this TV mount have?,c331a060.jpg,Two,Two,One,Three
81N53Hn-gJL,Does this TV mount appear to be full motion?,c331a060.jpg,Yes,Yes,No,Partially
81N53Hn-gJL,Does the product include additional hardware?,c331a060.jpg,Yes,Yes,No,Partially
81TVQiPMpZL,What is this product?,853fa854.jpg,Monitor Mount,TV Stand,Laptop Stand,Desk Organizer
81TVQiPMpZL,Which category best describes this product?,853fa854.jpg,Monitor Arm,Desk Organizer,Wall Mount,Computer Accessory
81TVQiPMpZL,What is the primary color of this Monitor Mount?,853fa854.jpg,Black,Silver,White,Grey
81TVQiPMpZL,Is the monitor mount designed for a single monitor?,853fa854.jpg,yes,no,partially,not visible
81TVQiPMpZL,Does the mount appear to allow for monitor rotation?,853fa854.jpg,yes,no,partially,not applicable
81TVQiPMpZL,Is the mount attached to the desk or wall?,853fa854.jpg,desk,wall,both,neither
71tL+d6hR3L,What is this product?,b0044b4f.jpg,TV mount,Wall bracket,TV stand,Monitor arm
71tL+d6hR3L,Which category best describes this product?,b0044b4f.jpg,TV mount,Electronics accessory,Wall mount,Home theater
71tL+d6hR3L,What is the primary color of this TV mount?,b0044b4f.jpg,Black,Silver,White,Gray
71tL+d6hR3L,How many pieces are shown in the image of this AmazonBasics TV mount?,b0044b4f.jpg,Four,Two,Six,Three
71tL+d6hR3L,What is the apparent design of this TV mount based on the image?,b0044b4f.jpg,Low profile,Extending,Swivel,Tilting
71tL+d6hR3L,"Based on the image, does this TV mount appear to be for a curved TV?",b0044b4f.jpg,No,Yes,Partially,Not visible
8157AYGszJL,What is this product?,18d1800f.jpg,TV Stand,Coffee Table,Sideboard,Console Table
8157AYGszJL,Which category best describes this product?,18d1800f.jpg,Furniture,Electronics,Home Decor,Appliances
8157AYGszJL,What is the primary color of this TV Stand?,18d1800f.jpg,Brown,Black,Gray,White
8157AYGszJL,How many drawers does this TV stand have?,18d1800f.jpg,Two,One,Three,Four
8157AYGszJL,What is the material of the TV stand's legs/frame?,18d1800f.jpg,Metal,Wood,Plastic,Glass
8157AYGszJL,What is the overall shape of this TV stand?,18d1800f.jpg,Rectangular,Square,Oval,Circular
81CrpsRbNtL,What is this product?,7682addc.jpg,TV Mount,TV Mount,TV Stand,Wall Shelf
81CrpsRbNtL,Which category best describes this product?,7682addc.jpg,TV Mounts,TV Mounts,TV Stands,Home Theater
81CrpsRbNtL,What is the primary color of this TV Mount?,7682addc.jpg,Black,Black,Silver,White
81CrpsRbNtL,"What is the minimum screen size supported by this TV Mount, according to the metadata?",7682addc.jpg,75 inch,75 inch,55 inch,65 inch
81CrpsRbNtL,How many arms does this TV mount have?,7682addc.jpg,Three,Three,Two,Four
81CrpsRbNtL,Does the TV mount allow for screen rotation according to the metadata?,7682addc.jpg,yes,yes,no,partially
71fzAcW97fL,What is this product?,a059cbf6.jpg,TV Trolley,TV Trolley,TV Stand,TV Wall Mount
71fzAcW97fL,Which category best describes this product?,a059cbf6.jpg,TV Mounts,TV Mounts,Home Theater,Audio Accessories
71fzAcW97fL,What is the primary color of this TV Trolley?,a059cbf6.jpg,Black,Black,Silver,White
71fzAcW97fL,Does this TV trolley have wheels?,a059cbf6.jpg,Yes,Yes,No,Partially
71fzAcW97fL,What is the material of the wheels?,a059cbf6.jpg,Plastic,Plastic,Rubber,Metal
71fzAcW97fL,How many wheels does the trolley have?,a059cbf6.jpg,Four,Four,Two,Three
510Eb5QXAyL,What is this product?,f50ae42d.jpg,TV Stand,Bookshelf,Cabinet,Sideboard
510Eb5QXAyL,Which category best describes this product?,f50ae42d.jpg,TV Stand,Media Console,Entertainment Center,Storage Cabinet
510Eb5QXAyL,What is the primary color of this TV Stand?,f50ae42d.jpg,White,Brown,Black,Gray
510Eb5QXAyL,How many drawers does this TV stand have?,f50ae42d.jpg,Two,One,Three,Zero
510Eb5QXAyL,How many shelves does this TV stand have?,f50ae42d.jpg,One,Two,Three,Zero
510Eb5QXAyL,What is the style of the legs on this TV stand?,f50ae42d.jpg,Tapered,Straight,Curved,Block
91VCw3CH64L,What is this product?,e68be031.jpg,TV Mount,TV Stand,Wall Shelf,Speaker Mount
91VCw3CH64L,Which category best describes this product?,e68be031.jpg,TV Mounts,TV Accessories,Home Theater,Electronics
91VCw3CH64L,What is the primary color of this TV Mount?,e68be031.jpg,Black,Silver,White,Gold
91VCw3CH64L,What type of TV mount is shown in the image?,e68be031.jpg,Flat to Wall,Tilting,Full Motion,Ceiling
91VCw3CH64L,Does the mount appear to have a low profile?,e68be031.jpg,Yes,No,Partially,Not Visible
81T4SwxnMdL,What is this product?,763878e2.jpg,TV Mount,TV Stand,Wall Shelf,Monitor Arm
81T4SwxnMdL,Which category best describes this product?,763878e2.jpg,TV Mounts,Home Theater,Electronics Accessories,Furniture
81T4SwxnMdL,What is the primary color of this TV Mount?,763878e2.jpg,Black,Silver,White,Grey
81T4SwxnMdL,What is the size range of TVs this mount fits?,763878e2.jpg,"23-50""","15-30""","32-65""","40-70"""
81T4SwxnMdL,Does this mount allow for tilting and turning?,763878e2.jpg,Yes,No,Partially,Not visible
81T4SwxnMdL,What is the primary function of this product?,763878e2.jpg,Wall Mounting,Floor Standing,Ceiling Mounting,Tabletop Mounting
71P7CM5zw-L,What is this product?,f75cc76f.jpg,TV Trolley,TV Stand,TV Wall Mount,TV Cart
71P7CM5zw-L,Which category best describes this product?,f75cc76f.jpg,TV Mounts,Home Theater,Audio Accessories,Furniture
71P7CM5zw-L,What is the primary color of this TV Trolley?,f75cc76f.jpg,Black,Silver,White,Gray
71P7CM5zw-L,Does this TV trolley have wheels?,f75cc76f.jpg,Yes,No,Partially,Not visible
71P7CM5zw-L,How many wheels does the trolley have?,f75cc76f.jpg,Four,Two,Three,Five
71P7CM5zw-L,Is the mount adjustable (Swivel)?,f75cc76f.jpg,Yes,No,Partially,Not Applicable
716OXyIq+oL,What is this product?,feac54c1.jpg,TV mount,TV mount,Speaker mount,Projector mount
716OXyIq+oL,Which category best describes this product?,feac54c1.jpg,TV Mounts,TV Mounts,Home Theater,Audio Equipment
716OXyIq+oL,What is the primary color of this TV mount?,feac54c1.jpg,Black,Black,Silver,White
716OXyIq+oL,Does this TV mount require wall studs for installation?,feac54c1.jpg,no,yes,no,partially
716OXyIq+oL,Can this TV mount tilt?,feac54c1.jpg,yes,yes,no,partially
716OXyIq+oL,What is the maximum TV size this mount supports?,feac54c1.jpg,80 inch,80 inch,65 inch,55 inch
81DMjkaul0L,What is this product?,4f49c05f.jpg,TV Stand,Coffee Table,Sideboard,Console Table
81DMjkaul0L,Which category best describes this product?,4f49c05f.jpg,TV Furniture,Living Room Furniture,Media Storage,Home Theater
81DMjkaul0L,What is the primary color of this TV Stand?,4f49c05f.jpg,Brown,Black,Gray,White
81DMjkaul0L,How many drawers does this TV stand have?,4f49c05f.jpg,Two,One,Three,Four
81DMjkaul0L,How many doors does this TV stand have?,4f49c05f.jpg,Two,One,Three,Zero
81DMjkaul0L,What is the primary material of the cabinet?,4f49c05f.jpg,Wood,Metal,Plastic,Glass
715MkVzH+aL,What is this product?,c988a994.jpg,TV Trolley,TV Stand,TV Wall Mount,TV Shelf
715MkVzH+aL,Which category best describes this product?,c988a994.jpg,TV Mounts,Home Theater,TV Accessories,Furniture
715MkVzH+aL,What is the primary color of this TV Trolley?,c988a994.jpg,Black,Silver,White,Gray
715MkVzH+aL,Does this TV trolley have wheels?,c988a994.jpg,Yes,No,Partially,Not visible
715MkVzH+aL,How many shelves does this TV trolley have?,c988a994.jpg,One,Two,Three,Zero
715MkVzH+aL,Is the TV mount adjustable?,c988a994.jpg,Yes,No,Partially,Not applicable
91-yeSw54NL,What is this product?,14389349.jpg,TV mount,TV stand,Wall shelf,Speaker mount
91-yeSw54NL,Which category best describes this product?,14389349.jpg,TV Mounts,TV Accessories,Home Theater,Electronics
91-yeSw54NL,What is the primary color of this TV mount?,14389349.jpg,Black,Silver,White,Gold
91-yeSw54NL,What type of TV mount is shown in the image?,14389349.jpg,Flat to wall,Tilting,Full-motion,Ceiling
91-yeSw54NL,Does the TV mount appear to be low profile?,14389349.jpg,Yes,No,Partially,Not visible
91-yeSw54NL,"Based on the image, what size TVs does this mount seem to accommodate?",14389349.jpg,Large,Small,Medium,All sizes
51WVsEyfhxL,What is this product?,50095702.jpg,TV Stand,TV Stand,Bookshelf,Cabinet
51WVsEyfhxL,Which category best describes this product?,50095702.jpg,TV Stand,TV Stand,Furniture,Home Decor
51WVsEyfhxL,What is the primary color of this TV Stand?,50095702.jpg,White,White,Brown,Black
51WVsEyfhxL,How many drawers does this TV stand have?,50095702.jpg,Two,Two,Four,One
51WVsEyfhxL,How many doors does this TV stand have?,50095702.jpg,Two,Two,Four,One
51WVsEyfhxL,What is the shape of this TV stand?,50095702.jpg,Rectangular,Rectangular,Square,Circular
71HAwwzTuKL,What is this product?,426e0a25.jpg,TV mount,TV mount,Speaker mount,Monitor stand
71HAwwzTuKL,Which category best describes this product?,426e0a25.jpg,TV mount,TV mount,Wall mount,TV stand
71HAwwzTuKL,What is the primary color of this TV mount?,426e0a25.jpg,Black,Black,Silver,White
71HAwwzTuKL,How many main parts does this TV mount appear to have?,426e0a25.jpg,Two,One,Two,Three
71HAwwzTuKL,Does the TV mount appear to be low profile?,426e0a25.jpg,Yes,Yes,No,Partially
71HAwwzTuKL,"Based on the image, does this TV mount seem to support tilting?",426e0a25.jpg,No,Yes,No,Partially
810bHOanb5L,What is this product?,e45051f5.jpg,Monitor Mount,Monitor Mount,Laptop Stand,Keyboard Tray
810bHOanb5L,Which category best describes this product?,e45051f5.jpg,Computer Accessories,Computer Accessories,Office Supplies,Electronics
810bHOanb5L,What is the primary color of this Monitor Mount?,e45051f5.jpg,Black,Black,Silver,White
810bHOanb5L,How many arms does this monitor mount have?,e45051f5.jpg,One,One,Two,Three
810bHOanb5L,What type of mounting options are shown?,e45051f5.jpg,Clamp,Clamp,Grommet,Wall
810bHOanb5L,Is the monitor mount height adjustable?,e45051f5.jpg,Yes,Yes,No,Partially
91wCKI9Rr9L,What is this product?,b4d2f507.jpg,TV Mount,TV Stand,Wall Shelf,Projector Mount
91wCKI9Rr9L,Which category best describes this product?,b4d2f507.jpg,TV Mounts,TV Stands,Home Theater,Electronics Accessories
91wCKI9Rr9L,What is the primary color of this TV Mount?,b4d2f507.jpg,Black,Silver,White,Gold
91wCKI9Rr9L,What is the maximum swivel angle of this TV mount?,b4d2f507.jpg,90°,45°,180°,360°
91wCKI9Rr9L,What is the maximum tilt range of this TV mount?,b4d2f507.jpg,15°,5°,10°,20°
81JFueZkC+L,What is this product?,64a92c71.jpg,TV Mount,Projector Mount,Speaker Mount,Monitor Stand
81JFueZkC+L,Which category best describes this product?,64a92c71.jpg,TV Mounts,Wall Mounts,Home Theater,Electronics Accessories
81JFueZkC+L,What is the primary color of this TV Mount?,64a92c71.jpg,Black,Silver,White,Gray
81JFueZkC+L,What is the maximum weight capacity of this TV mount?,64a92c71.jpg,25kg,15kg,30kg,40kg
81JFueZkC+L,How many arms does this TV mount have?,64a92c71.jpg,Four,Two,Three,Six
81JFueZkC+L,What certification is shown on the TV mount?,64a92c71.jpg,SGS,UL,CE,FCC
91NxyQPTTUL,What is this product?,d151f138.jpg,TV stand,TV stand,Coffee table,Sideboard
91NxyQPTTUL,Which category best describes this product?,d151f138.jpg,TV stand,TV stand,Cabinet,Shelf
91NxyQPTTUL,What is the primary color of this TV stand?,d151f138.jpg,White,White,Black,Brown
91NxyQPTTUL,How many drawers does this TV stand have?,d151f138.jpg,Two,Two,One,Three
91NxyQPTTUL,How many open compartments are there for storage?,d151f138.jpg,Two,Two,One,Three
91a2fb2vzUL,What is this product?,3e78bdc0.jpg,TV Mount,TV Stand,Soundbar,Wall Shelf
91a2fb2vzUL,Which category best describes this product?,3e78bdc0.jpg,TV Mount,TV Accessory,Home Decor,Furniture
91a2fb2vzUL,What is the primary color of this TV Mount?,3e78bdc0.jpg,Black,Silver,White,Gold
91a2fb2vzUL,Does this TV mount allow for tilting?,3e78bdc0.jpg,Yes,No,Partially,Not visible
91a2fb2vzUL,How many inches does the mount extend from the wall?,3e78bdc0.jpg,1.5,3,5,10
91a2fb2vzUL,What is the maximum TV size this mount supports?,3e78bdc0.jpg,39 inch,24 inch,55 inch,75 inch
81OgmxALN-L,What is this product?,71af1790.jpg,TV Mount,Wall Bracket,Speaker Mount,Monitor Stand
81OgmxALN-L,Which category best describes this product?,71af1790.jpg,TV Mounts,Wall Mounts,Audio Mounts,Projector Mounts
81OgmxALN-L,What is the primary color of this TV Mount?,71af1790.jpg,Black,Silver,White,Gray
81OgmxALN-L,How many pieces are shown in the image?,71af1790.jpg,Four,Two,Six,Eight
81OgmxALN-L,Is the TV mount design low profile?,71af1790.jpg,Yes,No,Partially,Not visible
51gxJIL-fbL,What is this product?,1336d8cf.jpg,TV Stand,TV Stand,Coffee Table,Sideboard
51gxJIL-fbL,Which category best describes this product?,1336d8cf.jpg,TV Stand,TV Stand,Media Console,Living Room Furniture
51gxJIL-fbL,What is the primary color of this TV Stand?,1336d8cf.jpg,Grey,Grey,Brown,White
51gxJIL-fbL,How many doors does this TV stand have?,1336d8cf.jpg,One,One,Two,Three
51gxJIL-fbL,How many shelves are visible on this TV stand?,1336d8cf.jpg,One,One,Two,Three
51gxJIL-fbL,What is the general shape of this TV stand?,1336d8cf.jpg,Rectangular,Rectangular,Square,Circular
61-1LFUp4LL,What is this product?,b47f6e90.jpg,TV stand,Coffee table,Sideboard,Media console
61-1LFUp4LL,Which category best describes this product?,b47f6e90.jpg,TV stand,Home theater,Media center,Furniture
61-1LFUp4LL,What is the primary color of this TV stand?,b47f6e90.jpg,White,Black,Brown,Gray
61-1LFUp4LL,How many drawers does this TV stand have?,b47f6e90.jpg,Two,One,Three,Zero
61-1LFUp4LL,Does this TV stand have open storage compartments?,b47f6e90.jpg,Yes,No,Partially,Not visible
61-1LFUp4LL,What is the apparent material of this TV stand?,b47f6e90.jpg,Chipboard,Wood,Metal,Plastic
81qYaJX-LhL,What is this product?,96d163a1.jpg,TV Stand,TV Stand,Coffee Table,Media Console
81qYaJX-LhL,Which category best describes this product?,96d163a1.jpg,TV Stand,TV Stand,Furniture,Home Decor
81qYaJX-LhL,What is the primary color of this TV Stand?,96d163a1.jpg,White,White,Brown,Black
81qYaJX-LhL,How many drawers does this TV stand have?,96d163a1.jpg,Two,Two,Three,One
81qYaJX-LhL,How many doors does this TV stand have?,96d163a1.jpg,Two,Two,One,Three
81qYaJX-LhL,What is the shape of this TV stand?,96d163a1.jpg,Rectangular,Rectangular,Square,Circular
81y4Pctik1L,What is this product?,1a65ea72.jpg,TV mount,TV mount,Speaker stand,Monitor arm
81y4Pctik1L,Which category best describes this product?,1a65ea72.jpg,TV Mounts,TV Mounts,Home Theater,Electronics Accessories
81y4Pctik1L,What is the primary color of this TV mount?,1a65ea72.jpg,Black,Black,Silver,White
81y4Pctik1L,Does this TV mount have a cable management system?,1a65ea72.jpg,Yes,Yes,No,Partially
81y4Pctik1L,How many arms does this TV mount have?,1a65ea72.jpg,Three,Three,Two,One
81y4Pctik1L,Is the TV mount shown fully extended?,1a65ea72.jpg,No,Yes,No,Partially
41mV8VqF3nL,What is this product?,e716452d.jpg,TV Mount,TV Mount,Speaker Stand,Projector Mount
41mV8VqF3nL,Which category best describes this product?,e716452d.jpg,TV Mounts,TV Mounts,TV Accessories,Wall Decor
41mV8VqF3nL,What is the primary color of this TV Mount?,e716452d.jpg,Black,Black,White,Silver
41mV8VqF3nL,Does this TV mount include a cable sleeve?,e716452d.jpg,Yes,Yes,No,Partially
41mV8VqF3nL,What type of cables are shown in the cable sleeve?,e716452d.jpg,"HDMI, VGA","HDMI, VGA","Ethernet, Coax","USB, Power"
41mV8VqF3nL,Is the TV mount tilting?,e716452d.jpg,Yes,Yes,No,Partially
61C0Lonu43L,What is this product?,0e747892.jpg,TV stand,Coffee table,Sideboard,Drawer unit
61C0Lonu43L,Which category best describes this product?,0e747892.jpg,TV furniture,Bedroom furniture,Living room furniture,Office furniture
61C0Lonu43L,What is the primary color of this TV stand?,0e747892.jpg,Brown,Black,White,Gray
61C0Lonu43L,How many drawers does this TV stand have?,0e747892.jpg,Two,One,Three,Four
